[10/7/25 12:24AM] Ghijf used command ::dr | Player rights = PLAYER	
[10/11/25 05:44AM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/11/25 05:48AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:49AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 05:50AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:50AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:52AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:53AM] Ghijf used command ::claimall | Player rights = RUBY_DONATOR	
[10/11/25 05:53AM] Ghijf used command ::claim | Player rights = RUBY_DONATOR	
[10/11/25 05:53AM] Ghijf used command ::reward | Player rights = RUBY_DONATOR	
[10/11/25 05:53AM] Ghijf used command ::voted | Player rights = RUBY_DONATOR	
[10/11/25 05:53AM] Ghijf used command ::redeem | Player rights = RUBY_DONATOR	
[10/11/25 05:53AM] Ghijf used command ::check | Player rights = RUBY_DONATOR	
[10/11/25 05:54AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:56AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 06:26AM] Ghijf used command ::save | Player rights = RUBY_DONATOR	
[10/11/25 06:26AM] Ghijf used command ::saveme | Player rights = RUBY_DONATOR	
[10/11/25 06:26AM] Ghijf used command ::claim | Player rights = RUBY_DONATOR	
[10/11/25 06:26AM] Ghijf used command ::claimall | Player rights = RUBY_DONATOR	
[10/11/25 06:27AM] Ghijf used command ::voted | Player rights = RUBY_DONATOR	
[10/11/25 06:33AM] Ghijf used command ::starte | Player rights = RUBY_DONATOR	
[10/11/25 06:33AM] Ghijf used command ::starter | Player rights = RUBY_DONATOR	
[10/11/25 06:34AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 06:40AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 06:42AM] Ghijf used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/11/25 06:48AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 06:49AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 06:52AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 06:56AM] Ghijf used command ::answer pp20d20d2102 | Player rights = RUBY_DONATOR	
[10/11/25 06:57AM] Ghijf used command ::answer 'pp20d20d2102' | Player rights = RUBY_DONATOR	
[10/11/25 06:57AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 06:58AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:08AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:08AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:08AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:09AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 07:09AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:09AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:12AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:15AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 07:15AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:16AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:16AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 07:18AM] Ghijf used command ::answer 1 | Player rights = RUBY_DONATOR	
[10/11/25 07:18AM] Ghijf used command ::answer 9 | Player rights = RUBY_DONATOR	
[10/11/25 07:18AM] Ghijf used command ::answer 8 | Player rights = RUBY_DONATOR	
[10/11/25 07:36AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 07:38AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:39AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:39AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:40AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:40AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:40AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:41AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 07:42AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:43AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:43AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:44AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:44AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:47AM] Ghijf used command ::pos | Player rights = RUBY_DONATOR	
[10/11/25 07:48AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:49AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 07:50AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 07:51AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 07:51AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 07:52AM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 07:52AM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/11/25 07:52AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:38AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 10:38AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 10:43AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:44AM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 10:44AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:44AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:53AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:53AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:54AM] Ghijf used command ::shops | Player rights = RUBY_DONATOR	
[10/11/25 10:57AM] Ghijf used command ::ref | Player rights = RUBY_DONATOR	
[10/11/25 10:57AM] Ghijf used command ::ref | Player rights = RUBY_DONATOR	
[10/11/25 10:57AM] Ghijf used command ::ref | Player rights = RUBY_DONATOR	
[10/11/25 11:34AM] Ghijf used command ::sp | Player rights = RUBY_DONATOR	
[10/11/25 11:34AM] Ghijf used command ::bp | Player rights = RUBY_DONATOR	
[10/11/25 11:34AM] Ghijf used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/11/25 11:38AM] Ghijf used command ::hellraiser | Player rights = RUBY_DONATOR	
[10/11/25 11:43AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 11:56AM] Ghijf used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/11/25 11:56AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 11:58AM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 11:58AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 11:58AM] Ghijf used command ::afk | Player rights = RUBY_DONATOR	
[10/11/25 11:58AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 11:58AM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/11/25 11:58AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:03PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 12:03PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:03PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:11PM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 12:11PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:30PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:31PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:31PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 12:31PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:32PM] Ghijf used command ::pets | Player rights = RUBY_DONATOR	
[10/11/25 12:33PM] Ghijf used command ::petperks | Player rights = RUBY_DONATOR	
[10/11/25 12:33PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:33PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:34PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:34PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:34PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:34PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:35PM] Ghijf used command ::empty | Player rights = RUBY_DONATOR	
[10/11/25 12:35PM] Ghijf used command ::empty | Player rights = RUBY_DONATOR	
[10/11/25 12:35PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:36PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:36PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:36PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:36PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:36PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:36PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:37PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:38PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:38PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:38PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:38PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:38PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:39PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:39PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:39PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:39PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:39PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:39PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:40PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:40PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:40PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:40PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:41PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:41PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:41PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:41PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:42PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:42PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:43PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:43PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:44PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:44PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:44PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:44PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:45PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:45PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:46PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:46PM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 12:46PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:47PM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/11/25 09:51PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:07PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 10:07PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:11PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:32PM] Ghijf used command ::pos | Player rights = RUBY_DONATOR	
[10/11/25 10:32PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:32PM] Ghijf used command ::pos | Player rights = RUBY_DONATOR	
[10/11/25 10:36PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:37PM] Ghijf used command ::daily | Player rights = RUBY_DONATOR	
[10/11/25 10:37PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 10:39PM] Ghijf used command ::vboss | Player rights = RUBY_DONATOR	
[10/11/25 10:40PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:40PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:40PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 10:40PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 10:41PM] Ghijf used command ::vboss | Player rights = RUBY_DONATOR	
[10/11/25 10:42PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:43PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 10:45PM] Ghijf used command ::nephilim | Player rights = RUBY_DONATOR	
[10/11/25 10:45PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 10:45PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 10:45PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 10:50PM] Ghijf used command ::nephilim | Player rights = DIAMOND_DONATOR	
[10/11/25 10:50PM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/11/25 10:51PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:52PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:53PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:53PM] Ghijf used command ::slayerboss | Player rights = DIAMOND_DONATOR	
[10/11/25 10:54PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:55PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:57PM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/11/25 10:57PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:58PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 10:58PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:07PM] Ghijf used command ::home | Player rights = DIAMOND_DONATOR	
[10/11/25 11:07PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:10PM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/11/25 11:15PM] Ghijf used command ::diamon | Player rights = DIAMOND_DONATOR	
[10/11/25 11:16PM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/11/25 11:21PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:37PM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/11/25 11:37PM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/11/25 11:42PM] Ghijf used command ::whatdrops | Player rights = DIAMOND_DONATOR	
[10/11/25 11:42PM] Ghijf used command ::whatdrops part | Player rights = DIAMOND_DONATOR	
[10/11/25 11:42PM] Ghijf used command ::whatdrops colossal | Player rights = DIAMOND_DONATOR	
[10/11/25 11:42PM] Ghijf used command ::whatdrops colossal part | Player rights = DIAMOND_DONATOR	
[10/11/25 11:43PM] Ghijf used command ::whatdrops colossal part 1 | Player rights = DIAMOND_DONATOR	
[10/11/25 11:43PM] Ghijf used command ::whatdrops owner's attachment | Player rights = DIAMOND_DONATOR	
[10/11/25 11:43PM] Ghijf used command ::whatdrops x1.5 dr booster | Player rights = DIAMOND_DONATOR	
[10/11/25 11:45PM] Ghijf used command ::whatdrops rage cape | Player rights = DIAMOND_DONATOR	
[10/11/25 11:45PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:46PM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/11/25 11:46PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:50PM] Ghijf used command ::startertasks | Player rights = DIAMOND_DONATOR	
[10/11/25 11:50PM] Ghijf used command ::perks | Player rights = DIAMOND_DONATOR	
[10/11/25 11:51PM] Ghijf used command ::startertasks | Player rights = DIAMOND_DONATOR	
[10/11/25 11:51PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:51PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:52PM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/11/25 11:52PM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/11/25 11:53PM] Ghijf used command ::dk | Player rights = DIAMOND_DONATOR	
[10/11/25 11:53PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:55PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:55PM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/11/25 11:57PM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/11/25 11:57PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/11/25 11:57PM] Ghijf used command ::train | Player rights = DIAMOND_DONATOR	
[10/11/25 11:58PM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:00AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:03AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:16AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:17AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:18AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:18AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:19AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:34AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 12:35AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 12:37AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 12:38AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 12:38AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 12:53AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 12:56AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 01:07AM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/12/25 01:09AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 01:10AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 01:18AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 01:20AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:21AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 01:21AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 01:23AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 01:24AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 01:29AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 01:35AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:36AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:37AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 01:41AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:56AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:56AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:58AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:58AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:58AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:58AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:58AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:59AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 01:59AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:00AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 02:00AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:00AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 02:00AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:00AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 02:00AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:01AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 02:01AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:02AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:02AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 02:02AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:02AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:02AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:05AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:07AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:07AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:07AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:08AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:08AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 02:08AM] Ghijf used command ::perks | Player rights = DIAMOND_DONATOR	
[10/12/25 02:09AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:09AM] Ghijf used command ::train | Player rights = DIAMOND_DONATOR	
[10/12/25 02:09AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:19AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 02:35AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::dr | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:36AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:38AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:38AM] Ghijf used command ::hellraiser | Player rights = DIAMOND_DONATOR	
[10/12/25 02:41AM] Ghijf used command ::dk | Player rights = DIAMOND_DONATOR	
[10/12/25 02:42AM] Ghijf used command ::nm | Player rights = DIAMOND_DONATOR	
[10/12/25 02:42AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:44AM] Ghijf used command ::naraku | Player rights = DIAMOND_DONATOR	
[10/12/25 02:46AM] Ghijf used command ::vozzath | Player rights = DIAMOND_DONATOR	
[10/12/25 02:46AM] Ghijf used command ::iron | Player rights = DIAMOND_DONATOR	
[10/12/25 02:46AM] Ghijf used command ::slayerboss | Player rights = DIAMOND_DONATOR	
[10/12/25 02:46AM] Ghijf used command ::terrorstep | Player rights = DIAMOND_DONATOR	
[10/12/25 02:47AM] Ghijf used command ::afkboss | Player rights = DIAMOND_DONATOR	
[10/12/25 02:48AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:48AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 02:50AM] Ghijf used command ::home | Player rights = DIAMOND_DONATOR	
[10/12/25 02:50AM] Ghijf used command ::seasonpass | Player rights = DIAMOND_DONATOR	
[10/12/25 02:50AM] Ghijf used command ::seasonpass | Player rights = DIAMOND_DONATOR	
[10/12/25 03:56AM] Ghijf used command ::daily | Player rights = DIAMOND_DONATOR	
[10/12/25 04:19AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 04:20AM] Ghijf used command ::dk | Player rights = DIAMOND_DONATOR	
[10/12/25 04:20AM] Ghijf used command ::dk | Player rights = DIAMOND_DONATOR	
[10/12/25 04:22AM] Ghijf used command ::nm | Player rights = DIAMOND_DONATOR	
[10/12/25 04:25AM] Ghijf used command ::afkboss | Player rights = DIAMOND_DONATOR	
[10/12/25 04:29AM] Ghijf used command ::dk | Player rights = DIAMOND_DONATOR	
