[10/5/25 07:29AM]  [ Hank ]  Gave item to Spoon. Name: Case key. Id: 4186, amount: 5	
[10/14/25 04:57AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 7	
[10/14/25 05:12AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/14/25 05:12AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/14/25 05:12AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/14/25 05:12AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/14/25 05:12AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Suffering key. Id: 23370, amount: 1	
[10/14/25 05:12AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Suffering key. Id: 23370, amount: 1	
[10/14/25 05:14AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/14/25 05:14AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/14/25 05:14AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/14/25 05:14AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/14/25 07:19AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Elite Casket. Id: 15002, amount: 1	
[10/14/25 07:19AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Emerald mystery box. Id: 19115, amount: 16	
[10/14/25 07:19AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 12	
[10/14/25 07:19AM]  [ Afk Gh ]  Gave item to Ghijf. Name: OP Box. Id: 20488, amount: 2	
[10/14/25 07:19AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 2	
[10/14/25 07:19AM]  [ Ghijf ]  Received item from Afk Gh. Name: Elite Casket. Id: 15002, amount: 1	
[10/14/25 07:19AM]  [ Ghijf ]  Received item from Afk Gh. Name: Emerald mystery box. Id: 19115, amount: 16	
[10/14/25 07:19AM]  [ Ghijf ]  Received item from Afk Gh. Name: Sapphire mystery box. Id: 19116, amount: 12	
[10/14/25 07:19AM]  [ Ghijf ]  Received item from Afk Gh. Name: OP Box. Id: 20488, amount: 2	
[10/14/25 07:19AM]  [ Ghijf ]  Received item from Afk Gh. Name: Ruby Mystery Box. Id: 19114, amount: 2	
[10/14/25 07:20AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Creeper cape. Id: 1486, amount: 1	
[10/14/25 07:20AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Collector ring II. Id: 18823, amount: 1	
[10/14/25 07:20AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Invention xp lamp. Id: 21218, amount: 25	
[10/14/25 07:20AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Coin. Id: 995, amount: 49847983	
[10/14/25 07:20AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Babydragon bones. Id: 534, amount: 4099	
[10/14/25 07:20AM]  [ Ghijf ]  Received item from Afk Gh. Name: Creeper cape. Id: 1486, amount: 1	
[10/14/25 07:20AM]  [ Ghijf ]  Received item from Afk Gh. Name: Collector ring II. Id: 18823, amount: 1	
[10/14/25 07:20AM]  [ Ghijf ]  Received item from Afk Gh. Name: Invention xp lamp. Id: 21218, amount: 25	
[10/14/25 07:20AM]  [ Ghijf ]  Received item from Afk Gh. Name: Coin. Id: 995, amount: 49847983	
[10/14/25 07:20AM]  [ Ghijf ]  Received item from Afk Gh. Name: Babydragon bones. Id: 534, amount: 4099	
[10/15/25 12:51PM]  [ Dracky ]  Received item from History Hawk. Name: Raw dusk eel. Id: 17801, amount: 5	
[10/15/25 12:51PM]  [ History Hawk ]  Gave item to Dracky. Name: Raw dusk eel. Id: 17801, amount: 5	
[10/15/25 08:41PM]  [ Hank ]  Gave item to Big Daddy D. Name: Celestial's Card Pack. Id: 23278, amount: 5	
[10/15/25 08:41PM]  [ Big Daddy D ]  Received item from Hank. Name: Celestial's Card Pack. Id: 23278, amount: 5	
[10/15/25 08:44PM]  [ Dox ]  Received item from History Hawk. Name: Celestial's Card Pack. Id: 23278, amount: 5	
[10/15/25 08:44PM]  [ Dox ]  Received item from History Hawk. Name: Light Twisted bow. Id: 5011, amount: 1	
[10/15/25 08:44PM]  [ History Hawk ]  Gave item to Dox. Name: Celestial's Card Pack. Id: 23278, amount: 5	
[10/15/25 08:44PM]  [ History Hawk ]  Gave item to Dox. Name: Light Twisted bow. Id: 5011, amount: 1	
[10/15/25 08:45PM]  [ History Hawk ]  Gave item to Big Daddy D. Name: Light Twisted bow. Id: 5011, amount: 1	
[10/15/25 08:45PM]  [ Big Daddy D ]  Received item from History Hawk. Name: Light Twisted bow. Id: 5011, amount: 1	
[10/16/25 01:45PM]  [ Big Daddy D ]  Received item from Hank. Name: Vote scroll. Id: 23020, amount: 10	
[10/16/25 01:45PM]  [ Big Daddy D ]  Received item from Hank. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/16/25 01:45PM]  [ Hank ]  Gave item to Big Daddy D. Name: Vote scroll. Id: 23020, amount: 10	
[10/16/25 01:45PM]  [ Hank ]  Gave item to Big Daddy D. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/16/25 03:14PM]  [ Dracky ]  Received item from Kursed. Name: Antique lamp. Id: 11137, amount: 1500	
[10/16/25 03:14PM]  [ Kursed ]  Gave item to Dracky. Name: Antique lamp. Id: 11137, amount: 1500	
[10/16/25 03:53PM]  [ Dracky ]  Received item from Kursed. Name: Owner cape. Id: 7995, amount: 1	
[10/16/25 03:53PM]  [ Kursed ]  Gave item to Dracky. Name: Owner cape. Id: 7995, amount: 1	
[10/16/25 04:00PM]  [ Dracky ]  Received item from Hank. Name: Blood Scythe of Vitur. Id: 8136, amount: 1	
[10/16/25 04:00PM]  [ Hank ]  Gave item to Dracky. Name: Blood Scythe of Vitur. Id: 8136, amount: 1	
[10/16/25 08:42PM]  [ Hank ]  Gave item to Big Daddy D. Name: Avalon's Card Pack. Id: 23279, amount: 5	
[10/16/25 08:42PM]  [ Big Daddy D ]  Received item from Hank. Name: Avalon's Card Pack. Id: 23279, amount: 5	
