[7/13/25 06:00PM]  [ Test ] Test used command ::donate | Player rights = PLAYER	
[7/20/25 05:16PM]  [ Test ] Test used command ::gfx 154 | Player rights = OWNER	
[7/20/25 05:16PM]  [ Test ] Test used command ::Gfx 199 | Player rights = OWNER	
[7/20/25 05:17PM]  [ Test ] Test used command ::Gfx 184 | Player rights = OWNER	
[7/20/25 05:18PM]  [ Test ] Test used command ::gfx 144 | Player rights = OWNER	
[7/20/25 05:18PM]  [ Test ] Test used command ::Gfx 194 | Player rights = OWNER	
[7/20/25 05:18PM]  [ Test ] Test used command ::Gfx 200 | Player rights = OWNER	
[7/20/25 05:18PM]  [ Test ] Test used command ::Gfx 188 | Player rights = OWNER	
[7/20/25 05:36PM]  [ Test ] Test used command ::NOCLIP | Player rights = OWNER	
[7/20/25 05:36PM]  [ Test ] Test used command ::noclip | Player rights = OWNER	
[7/20/25 05:36PM]  [ Test ] Test used command ::mypos | Player rights = OWNER	
[7/20/25 05:37PM]  [ Test ] Test used command ::mypos | Player rights = OWNER	
[7/20/25 05:37PM]  [ Test ] Test used command ::find soul | Player rights = OWNER	
[7/20/25 05:37PM]  [ Test ] Test used command ::find soul | Player rights = OWNER	
[7/20/25 05:38PM]  [ Test ] Test used command ::item 14639 | Player rights = OWNER	
[7/20/25 05:38PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/21/25 05:13PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/21/25 05:27PM]  [ Test ] Test used command ::interface 62000 | Player rights = OWNER	
[7/21/25 05:27PM]  [ Test ] Test used command ::interface 62100 | Player rights = OWNER	
[7/21/25 05:47PM]  [ Test ] Test used command ::interface 62000 | Player rights = OWNER	
[7/21/25 05:49PM]  [ Test ] Test used command ::interface 144000 | Player rights = OWNER	
[7/21/25 05:50PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 05:52PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 05:53PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 05:55PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 05:55PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 05:57PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 05:59PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:05PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:05PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:06PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:09PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:09PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:10PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:11PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:13PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:14PM]  [ Test ] Test used command ::interface 145000 | Player rights = OWNER	
[7/21/25 06:14PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:17PM]  [ Test ] Test used command ::interface 42050 | Player rights = OWNER	
[7/21/25 06:18PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:26PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:26PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 06:27PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 08:48PM]  [ Test ] Test used command ::interface 14350 | Player rights = OWNER	
[7/21/25 08:48PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 08:51PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 08:53PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 08:54PM]  [ Test ] Test used command ::interface 14350 | Player rights = OWNER	
[7/21/25 08:54PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 08:56PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 08:58PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:00PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:01PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:02PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:05PM]  [ Test ] Test used command ::intrface 143500 | Player rights = OWNER	
[7/21/25 09:05PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:08PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:16PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:17PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:18PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:19PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:23PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:25PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:27PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:28PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:29PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:30PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:32PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:33PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:34PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:35PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:36PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:37PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:39PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:43PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:44PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:45PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/21/25 09:47PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 04:42PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 04:46PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 04:47PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 04:49PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/22/25 04:49PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 06:57PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 06:57PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:02PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:03PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:27PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:28PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:35PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:36PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:41PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:41PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/22/25 07:45PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 04:26PM]  [ Test ] Test used command ::find soul fragment | Player rights = OWNER	
[7/23/25 04:26PM]  [ Test ] Test used command ::item 14639 100k | Player rights = OWNER	
[7/23/25 04:30PM]  [ Test ] Test used command ::dissolveall | Player rights = OWNER	
[7/23/25 04:30PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/23/25 04:30PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/23/25 04:31PM]  [ Test ] Test used command ::anim 11900 | Player rights = OWNER	
[7/23/25 04:31PM]  [ Test ] Test used command ::anim 1900 | Player rights = OWNER	
[7/23/25 04:35PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 04:50PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 04:52PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:01PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:02PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:02PM]  [ Test ] Test used command ::find soul fragment | Player rights = OWNER	
[7/23/25 05:03PM]  [ Test ] Test used command ::item 14639 500k | Player rights = OWNER	
[7/23/25 05:12PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:15PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:19PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:22PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:26PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:26PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:27PM]  [ Test ] Test used command ::item 14639 500k | Player rights = OWNER	
[7/23/25 05:41PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:42PM]  [ Test ] Test used command ::npc 4131 | Player rights = OWNER	
[7/23/25 05:49PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:50PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 05:50PM]  [ Test ] Test used command ::find soul | Player rights = OWNER	
[7/23/25 05:50PM]  [ Test ] Test used command ::find soul fragment | Player rights = OWNER	
[7/23/25 05:50PM]  [ Test ] Test used command ::item 1639 500k | Player rights = OWNER	
[7/23/25 05:50PM]  [ Test ] Test used command ::item 14639 500m | Player rights = OWNER	
[7/23/25 05:50PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/23/25 05:51PM]  [ Test ] Test used command ::item 14639 500m | Player rights = OWNER	
[7/23/25 07:26PM]  [ Test ] Test used command ::interface 143500 | Player rights = OWNER	
[7/23/25 07:26PM]  [ Test ] Test used command ::::home | Player rights = OWNER	
[7/23/25 07:26PM]  [ Test ] Test used command ::home | Player rights = OWNER	
[7/23/25 08:01PM]  [ Test ] Test used command ::find urn | Player rights = OWNER	
[7/23/25 08:01PM]  [ Test ] Test used command ::find urn | Player rights = OWNER	
[7/23/25 08:02PM]  [ Test ] Test used command ::itemitem 20294 | Player rights = OWNER	
[7/23/25 08:02PM]  [ Test ] Test used command ::item 20294 | Player rights = OWNER	
[7/23/25 08:02PM]  [ Test ] Test used command ::item 2-287 | Player rights = OWNER	
[7/23/25 08:02PM]  [ Test ] Test used command ::item 20287 | Player rights = OWNER	
[7/23/25 08:02PM]  [ Test ] Test used command ::item 296 | Player rights = OWNER	
[7/23/25 08:02PM]  [ Test ] Test used command ::item 981 | Player rights = OWNER	
[7/23/25 08:03PM]  [ Test ] Test used command ::item 20413 | Player rights = OWNER	
[7/23/25 08:03PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/23/25 08:14PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/24/25 06:14PM]  [ Test ] Test used command ::item 11305 | Player rights = OWNER	
[7/24/25 06:14PM]  [ Test ] Test used command ::item 11306 | Player rights = OWNER	
[7/24/25 06:14PM]  [ Test ] Test used command ::item 11307 | Player rights = OWNER	
[7/24/25 06:14PM]  [ Test ] Test used command ::item 11308 | Player rights = OWNER	
[7/24/25 06:16PM]  [ Test ] Test used command ::npc 20355 | Player rights = OWNER	
[7/24/25 06:16PM]  [ Test ] Test used command ::event | Player rights = OWNER	
[7/24/25 07:05PM]  [ Test ] Test used command ::npc 20355 | Player rights = OWNER	
[7/24/25 07:07PM]  [ Test ] Test used command ::npc 20355 | Player rights = OWNER	
[7/24/25 07:10PM]  [ Test ] Test used command ::npc 3309 | Player rights = OWNER	
[7/24/25 07:10PM]  [ Test ] Test used command ::npc 2202 | Player rights = OWNER	
[7/24/25 07:10PM]  [ Test ] Test used command ::npc 2292 | Player rights = OWNER	
[7/25/25 05:09PM]  [ Test ] Test used command ::find pickaxe | Player rights = OWNER	
[7/25/25 05:09PM]  [ Test ] Test used command ::item 19812 | Player rights = OWNER	
[7/25/25 05:10PM]  [ Test ] Test used command ::pos | Player rights = OWNER	
[7/25/25 05:12PM]  [ Test ] Test used command ::noclip | Player rights = OWNER	
[7/25/25 05:12PM]  [ Test ] Test used command ::mypos | Player rights = OWNER	
[7/27/25 08:04AM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[7/27/25 08:04AM]  [ Test ] Test used command ::find bow | Player rights = OWNER	
[7/27/25 08:04AM]  [ Test ] Test used command ::item 23363 | Player rights = OWNER	
[8/5/25 08:29PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/9/25 08:16AM]  [ Test ] Test used command ::home | Player rights = OWNER	
[8/9/25 08:16AM]  [ Test ] Test used command ::coords | Player rights = OWNER	
[8/9/25 08:55AM]  [ Test ] Test used command ::interface 48550 | Player rights = OWNER	
[8/9/25 09:10AM]  [ Test ] Test used command ::find whip | Player rights = OWNER	
[8/9/25 09:10AM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/9/25 10:40AM]  [ Test ] Test used command ::find relic | Player rights = OWNER	
[8/9/25 10:40AM]  [ Test ] Test used command ::item 15385 | Player rights = OWNER	
[8/9/25 10:40AM]  [ Test ] Test used command ::item 6820 | Player rights = OWNER	
[8/9/25 10:40AM]  [ Test ] Test used command ::item 2372 | Player rights = OWNER	
[8/9/25 10:40AM]  [ Test ] Test used command ::item 2373 | Player rights = OWNER	
[8/9/25 10:41AM]  [ Test ] Test used command ::item 2374 | Player rights = OWNER	
[8/9/25 10:41AM]  [ Test ] Test used command ::item 2375 | Player rights = OWNER	
[8/9/25 11:45PM]  [ Test ] Test used command ::item 1153 | Player rights = OWNER	
[8/9/25 11:47PM]  [ Test ] Test used command ::item 1115 | Player rights = OWNER	
[8/9/25 11:47PM]  [ Test ] Test used command ::item 1067 | Player rights = OWNER	
[8/9/25 11:51PM]  [ Test ] Test used command ::item 4882 | Player rights = OWNER	
[8/10/25 12:07AM]  [ Test ] Test used command ::npc 9001 | Player rights = OWNER	
[8/10/25 06:49AM]  [ Test ] Test used command ::npc 9002 | Player rights = OWNER	
[8/10/25 07:23AM]  [ Test ] Test used command ::find sled | Player rights = OWNER	
[8/10/25 07:23AM]  [ Test ] Test used command ::item 18437 | Player rights = OWNER	
[8/10/25 07:23AM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/10/25 07:23AM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/10/25 07:25AM]  [ Test ] Test used command ::item 18437 | Player rights = OWNER	
[8/10/25 07:34AM]  [ Test ] Test used command ::npc 9002 | Player rights = OWNER	
[8/10/25 07:37AM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/10/25 07:43AM]  [ Test ] Test used command ::npc 3830 | Player rights = OWNER	
[8/10/25 07:46AM]  [ Test ] Test used command ::npc 9002 | Player rights = OWNER	
[8/10/25 07:47AM]  [ Test ] Test used command ::npc 9001 | Player rights = OWNER	
[8/10/25 07:10PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/10/25 07:12PM]  [ Test ] Test used command ::find PvM Box | Player rights = OWNER
[8/10/25 07:12PM]  [ Test ] Test used command ::item 7956 100k | Player rights = OWNER	
[8/10/25 07:19PM]  [ Test ] Test used command ::mypos | Player rights = OWNER	
[8/10/25 07:19PM]  [ Test ] Test used command ::mypos | Player rights = OWNER	
[8/10/25 07:19PM]  [ Test ] Test used command ::coords | Player rights = OWNER	
[8/11/25 06:54PM]  [ Test ] Test used command ::find PvM Box | Player rights = OWNER
[8/11/25 06:54PM]  [ Test ] Test used command ::item 7956 100k | Player rights = OWNER	
[8/11/25 06:55PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::find mystery boxs | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::find mystery | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::find box | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::item 21221 | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::item 23172 | Player rights = OWNER	
[8/11/25 06:58PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/11/25 06:59PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/11/25 07:02PM]  [ Test ] Test used command ::find pvm box | Player rights = OWNER	
[8/11/25 07:02PM]  [ Test ] Test used command ::find pvm crate | Player rights = OWNER	
[8/11/25 07:02PM]  [ Test ] Test used command ::item 22214 100k | Player rights = OWNER	
[8/11/25 07:02PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/11/25 07:03PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[8/11/25 07:05PM]  [ Test ] Test used command ::item 6199 1 | Player rights = OWNER	
[8/11/25 07:06PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[9/7/25 02:53PM]  [ Test ] Test used command ::noclip | Player rights = OWNER	
[9/7/25 02:55PM]  [ Test ] Test used command ::noclip | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::upgrade | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::find diminished | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::item 10793 | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::item 10795 | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::item 10823 | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::item 10824 | Player rights = OWNER	
[10/4/25 08:17PM]  [ Test ] Test used command ::item 10825 | Player rights = OWNER	
